ID,Trees,Trees_Producing,,
H4435,250,300,,
H4436,700,120,,
H4437,203,202,,
H4438,,,,
H4439,250,150,,
H4440,188,,,
H4441,75,62,,
H4442,,110,,
H4443,221,220,,
H4444,212,,,
H4445,375,375,,
H4446,94,,,
H4447,130,96,,
H4448,,60,,
H4449,,,,
H4450,63,63,,
H4451,200,62,,
H4452,72,72,,
H4453,119,119,,
H4454,170,50,,
H4455,110,110,,
H4456,300,250,,
H4457,300,300,,
H4458,3013,,,
H4459,100,76,,
H4461,150,,,
H4462,200,30,,
H4463,50,40,,
H4464,200,30,,
H4465,54,58,,
H4466,200,80,,
H4467,200,0,,
H4468,120,30,,
H4469,70,50,,
H4470,200,200,,
H4471,300,100,,
H4472,62,42,,
H4473,160,800,,
H4474,67,,,
H4475,45,35,,
H4476,150,80,,
H4477,70,0,,
H4478,120,150,,
H4479,150,80,,
H4480,400,400,,
H4481,300,100,,
H4482,200,150,,
H4483,200,150,,
H4484,300,280,,
H4485,200,120,,
H4486,100,0,,
H4487,200,200,,
H4488,300,150,,
H4489,250,120,,
H4490,200,140,,
H4491,200,180,,
H4492,200,150,,
H4493,170,140,,
H4494,250,200,,
H4495,150,100,,
H4496,200,90,,
H4497,200,120,,
H4498,200,100,,
H4499,600,200,,
H4500,100,100,,
H4501,250,294,,
H4502,70,120,,
H4503,250,80,,
H4504,100,100,,
H4505,100,0,,
H4506,100,90,,
H4507,50,20,,
H4508,70,30,,
H4509,250,200,,
H4510,210,,,
H4511,125,39,,
H4512,200,,,
H4513,,,,
H4514,100,,,
H4515,75,,,
H4516,373,,,
H4517,120,,,
H4518,200,180,,
H4519,240,,,
H4520,180,,,
H4521,75,75,,
H4522,245,,,
H4523,50,,,
H4524,82,,,
H4526,80,30,,
H4527,,,,
H4528,351,,,
H4529,400,,,
H4530,592,,,
H4531,250,,,
H4533,150,100,,
H4534,71,71,,
H4535,260,40,,
H4536,344,300,,
H4537,165,,,
H4538,26,,,
H4539,277,247,,
H4540,370,370,,
H4541,250,120,,
H4542,362,362,,
H4543,100,84,,
H4545,300,30,,
H4546,65,100,,
H4548,280,280,,
H4549,250,80,,
H4551,57,57,,
H4552,134,0,,
H4553,360,360,,
H4554,72,72,,
H4555,200,40,,
H4557,450,450,,
H4558,50,50,,
H4559,85,85,,
H4560,122,,,
H4561,54,54,,
H4563,50,,,
H4564,150,100,,
H4567,407,250,,
H4568,186,186,,
H4569,150,145,,
H4570,280,280,,
H4571,45,45,,
H4572,170,,,
H4573,98,95,,
H4574,48,48,,
H4575,110,100,,
H4576,110,50,,
H4577,100,120,,
H4578,150,50,,
H4579,160,70,,
H4580,400,250,,
H4581,100,50,,
H4583,227,220,,
H4584,94,30,,
H4585,72,0,,
H4588,80,0,,
H4589,60,0,,
H4590,140,132,,
H4591,110,0,,
H4592,91,64,,
H4593,100,40,,
H4594,300,280,,
H4595,150,100,,
H4596,150,,,
H4597,50,30,,
H4598,100,100,,
H4599,81,98,,
H4600,400,350,,
H4601,80,84,,
H4602,400,600,,
H4603,80,80,,
H4604,60,30,,
H4605,100,60,,
H4606,140,140,,
H4607,80,80,,
H4608,1100,800,,
H4609,120,100,,
H4610,417,30,,
H4611,120,100,,
H4612,70,80,,
H4613,178,100,,
H4614,400,300,,
H4615,99,99,,
H4616,230,180,,
H4617,120,10,,
H4618,500,400,,
H4619,70,70,,
H4620,120,4,,
H4621,65,60,,
H4622,55,40,,
H4623,80,130,,
H4624,90,50,,
H4625,130,200,,
H4626,50,30,,
H4627,60,70,,
H4628,223,300,,
H4629,80,80,,
H4630,100,100,,
H4631,50,0,,
H4632,100,55,,
H4633,150,200,,
H4634,100,120,,
H4635,150,230,,
H4636,130,62,,
H4637,120,100,,
H4638,120,50,,
H4639,60,100,,
H4640,250,350,,
H4641,100,60,,
H4642,65,50,,
H4643,120,101,,
H4644,60,70,,
H4645,63,56,,
H4646,100,62,,
H4647,150,138,,
H4648,400,74,,
H4649,100,0,,
H4650,150,0,,
H4651,400,150,,
H4652,200,150,,
H4654,60,60,,
H4655,150,139,,
H4656,420,214,,
H4657,130,100,,
H4658,300,284,,
H4659,120,101,,
H4660,60,20,,
H4661,150,86,,
H4662,182,168,,
H4663,137,129,,
H4664,100,160,,
H4665,120,120,,
H4666,160,160,,
H4667,220,200,,
H4668,170,170,,
H4669,125,125,,
H4670,140,320,,
H4671,200,200,,
H4672,120,200,,
H4673,170,,,
H4674,140,,,
H4675,180,,,
H4676,360,,,
H4677,240,,,
H4678,140,,,
H4679,170,,,
H4680,120,,,
H4681,260,,,
H4682,240,,,
H4683,180,,,
H4684,100,,,
H4685,250,250,,
H4686,300,260,,
H4687,200,100,,
H4688,250,100,,
H4689,260,200,,
H4690,180,180,,
H4691,170,176,,
H4692,190,0,,
H4693,250,170,,
H4694,200,200,,
H4695,398,398,,
H4696,300,300,,
H4697,270,180,,
H4698,200,124,,
H4699,180,190,,
H4700,150,43,,
H4701,100,80,,
H4702,260,265,,
H4703,140,160,,
H4704,160,100,,
H4705,80,150,,
H4706,120,120,,
H4707,100,0,,
H4708,100,100,,
H4709,180,180,,
H4710,200,200,,
H4711,100,100,,
H4712,120,70,,
H4713,200,200,,
H4714,180,200,,
H4715,350,350,,
H4716,240,240,,
H4717,430,300,,
H4718,300,70,,
H4719,80,80,,
H4720,200,400,,
H4721,480,0,,
H4722,500,300,,
H4723,150,150,,
H4724,60,65,,
H4725,50,0,,
H4726,150,20,,
H4727,100,80,,
H4728,240,80,,
H4729,80,150,,
H4730,220,70,,
H4731,220,150,,
H4732,200,150,,
H4733,100,30,,
H4734,150,80,,
H4735,300,,,
H4738,250,200,,
H4739,80,80,,
H4740,250,250,,
H4741,240,120,,
H4742,200,100,,
H4743,180,80,,
H4744,200,200,,
H4745,250,250,,
H4746,150,140,,
H4747,240,120,,
H4748,200,260,,
H4749,400,200,,
H4750,200,260,,
H4751,200,121,,
H4753,100,100,,
H4755,120,100,,
H4756,95,70,,
H4757,100,0,,
H4758,220,106,,
H4759,80,100,,
H4760,200,80,,
H4761,400,200,,
H4762,250,100,,
H4763,180,0,,
H4764,7000,0,,
H4766,2000,,,
H4767,250,,,
H4768,500,500,,
H4769,1000,,,
H4770,600,600,,
H4771,500,,,
H4772,1200,1200,,
H4773,800,800,,
H4774,150,,,
H4775,300,,,
H4776,600,,,
H4777,350,350,,
H4778,,,,
H4781,1500,1500,,
H4782,1500,,,
H4783,300,,,
H4784,200,,,
H4785,150,150,,
H4786,,,,
H4787,200,200,,
H4788,700,700,,
H4789,150,150,,
H4790,300,300,,
H4791,350,350,,
H4792,510,510,,
H4793,650,650,,
H4794,1000,1000,,
H4795,1700,1700,,
H4796,600,600,,
H4797,700,700,,
H4798,500,500,,
H4799,5000,5000,,
H4800,340,340,,
H4801,97,120,,
H4802,80,0,,
H4803,80,140,,
H4804,215,20,,
H4805,100,104,,
H4807,250,,,
H4808,100,,,
H4809,100,100,,
H4810,90,150,,
H4811,100,,,
H4812,70,70,,
H4813,160,0,,
H4814,200,100,,
H4815,100,100,,
H4816,200,200,,
H4817,60,180,,
H4818,500,450,,
H4821,110,40,,
H4822,75,80,,
H4823,50,45,,
H4824,200,173,,
H4825,1824,127,,
H4827,81,0,,
H4828,45,20,,
H4829,76,30,,
H4830,50,40,,
H4831,70,15,,
H4832,300,150,,
H4833,75,25,,
H4834,200,200,,
H4835,142,185,,
H4836,400,200,,
H4837,60,30,,
H4838,50,20,,
H4839,70,,,
H4840,160,,,
H4841,120,,,
H4842,100,,,
H4843,120,,,
H4844,250,,,
H4846,50,60,,
H4847,300,90,,
H4848,68,30,,
H4849,88,73,,
H4850,200,40,,
H4851,65,80,,
H4852,125,100,,
H4853,148,0,,
H4854,50,50,,
H4855,250,150,,
H4856,120,0,,
H4857,60,30,,
H4858,300,300,,
H4859,60,120,,
H4860,110,70,,
H4861,100,200,,
H4862,184,60,,
H4863,200,120,,
H4864,110,80,,
H4865,100,120,,
H4866,80,100,,
H4867,65,92,,
H4868,125,210,,
H4869,110,200,,
H4870,78,162,,
H4871,300,300,,
H4872,100,0,,
H4873,80,200,,
H4874,320,300,,
H4875,120,150,,
H4876,250,100,,
H4877,90,90,,
H4878,110,250,,
H4880,110,200,,
H4881,80,120,,
H4882,65,70,,
H4883,100,0,,
H4884,180,150,,
H4885,70,120,,
H4886,140,200,,
H4887,150,100,,
H4888,250,250,,
H4889,60,30,,
H4890,300,300,,
H4891,150,150,,
H4892,140,140,,
H4893,43,43,,
H4894,160,,,
H4895,80,,,
H4896,45,,,
H4897,200,,,
H4899,160,,,
H4900,100,,,
H4901,120,,,
H4902,130,,,
H4903,250,,,
H4904,240,,,
H4905,160,,,
H4907,70,,,
H4908,120,,,
H4909,100,,,
H4910,92,,,
H4911,140,,,
H4912,200,,,
H4913,75,,,
H4915,87,,,
H4916,100,,,
H4917,160,,,
H4918,80,,,
H4919,100,,,
H4920,98,,,
H4921,50,,,
H4922,180,,,
H4923,90,,,
H4924,50,,,
H4925,60,,,
H4926,72,,,
H4927,150,,,
H4928,50,,,
H4929,100,,,
H4930,80,,,
H4931,120,,,
H4932,62,,,
H4933,71,,,
H4934,250,,,
H4935,120,,,
H4936,240,,,
H4937,270,,,
H4938,120,,,
H4939,100,,,
H4940,182,,,
H4941,78,,,
H4942,121,,,
H4943,140,,,
H4944,400,,,
H4945,100,,,
H4946,96,,,
H4947,100,,,
H4948,120,,,
H4949,200,,,
H4950,80,,,
H4951,60,,,
H4952,110,,,
H4953,100,,,
H4954,200,,,
H4955,325,,,
H4956,110,,,
H4957,200,,,
H4958,60,,,
H4959,100,,,
H4960,250,,,
H4961,140,,,
H4962,50,,,
H4963,160,,,
H4964,130,,,
H4965,60,,,
H4966,82,,,
H4967,40,,,
H4968,32,,,
H4969,30,,,
H4970,15,,,
H4971,80,,,
H4972,120,,,
H4973,80,,,
H4974,45,,,
H4975,130,,,
H4976,160,,,
H4977,155,,,
H4978,250,,,
H4979,160,,,
H4980,70,,,
H4981,86,,,
H4982,90,,,
H4983,100,,,
H4984,200,,,
H4985,55,,,
H4986,60,,,
H4987,74,,,
H4988,120,,,
H4989,56,,,
H4990,150,,,
H4991,100,,,
H4992,82,,,
H4993,130,,,
H4994,200,,,
H4995,300,,,
H4996,50,,,
H4997,60,,,
H4998,48,,,
H4999,100,,,
H5000,110,,,
H5001,60,,,
H5002,300,,,
H5003,250,,,
H5004,163,,,
H5005,50,,,
H5006,164,,,
H5007,330,,,
H5008,450,,,
H5009,130,,,
H5010,120,,,
H5012,80,,,
H5013,450,,,
H5014,100,,,
H5015,250,,,
H5016,70,,,
H5017,160,,,
H5018,200,,,
H5019,100,,,
H5020,200,,,
H5021,60,,,
H5022,500,,,
H5023,110,,,
H5024,75,,,
H5025,50,,,
H5026,200,,,
H5027,450,100,,
H5028,200,100,,
H5029,300,300,,
H5030,300,300,,
H5031,100,100,,
H5032,250,250,,
H5033,250,250,,
H5035,450,450,,
H5036,150,150,,
H5037,200,200,,
H5038,150,150,,
H5039,200,200,,
H5040,227,227,,
H5041,300,300,,
H5042,303,303,,
H5043,200,200,,
H5044,500,500,,
H5045,150,150,,
H5046,200,200,,
H5047,250,250,,
H5048,2547,1600,,
H5049,102,102,,
H5050,250,250,,
H5051,450,450,,
H5052,320,320,,
H5053,71,71,,
H5054,50,50,,
H5055,70,70,,
H5056,81,81,,
H5057,120,120,,
H5058,230,230,,
H5059,100,100,,
H5060,101,101,,
H5061,100,100,,
H5062,300,300,,
H5063,56,56,,
H5064,402,271,,
H5065,300,300,,
H5066,142,142,,
H5067,150,150,,
H5068,300,300,,
H5069,50,50,,
H5070,300,300,,
H5071,150,150,,
H5072,85,85,,
H5073,100,100,,
H5074,100,100,,
H5075,210,210,,
H5076,100,100,,
H5077,105,105,,
H5078,81,81,,
H5079,80,80,,
H5080,273,273,,
H5081,100,100,,
H5082,400,400,,
H5083,520,520,,
H5084,400,400,,
H5085,100,50,,
H5086,150,150,,
H5087,71,71,,
H5088,120,120,,
H5089,250,250,,
H5090,100,100,,
H5091,100,100,,
H5092,100,100,,
H5093,300,,,
H5094,100,100,,
H5095,300,300,,
H5096,300,300,,
H5097,100,100,,
H5098,420,250,,
H5099,200,0,,
H5100,175,175,,
H5101,368,170,,
H5102,53,53,,
H5103,300,,,
H5104,150,,,
H5105,300,200,,
H5106,350,350,,
H5107,253,253,,
H5108,300,300,,
H5109,300,300,,
H5110,109,109,,
H5111,100,100,,
H5112,425,425,,
H5113,100,100,,
H5114,150,150,,
H5115,300,300,,
H5116,350,350,,
H5117,100,,,
H5118,240,240,,
H5119,100,100,,
H5120,80,80,,
H5121,57,57,,
H5122,100,100,,
H5123,165,165,,
H5124,56,56,,
H5125,140,140,,
H5126,300,300,,
H5127,150,150,,
H5128,150,150,,
H5129,250,250,,
H5130,100,,,
H5131,110,,,
H5132,87,87,,
H5133,75,75,,
H5134,100,100,,
H5135,107,107,,
H5136,200,200,,
H5137,200,200,,
H5138,200,200,,
H5139,450,450,,
H5140,300,300,,
H5141,345,345,,
H5142,267,267,,
H5143,1000,1000,,
H5144,200,200,,
H5145,2000,2000,,
H5146,1050,1050,,
H5147,1000,1000,,
H5148,5000,5000,,
H5149,300,300,,
H5150,270,226,,
H5151,600,600,,
H5152,700,700,,
H5153,300,300,,
H5154,2000,1200,,
H5155,1450,1450,,
H5156,500,500,,
H5157,820,500,,
H5158,150,150,,
H5159,700,700,,
H5160,250,250,,
H5161,250,250,,
H5162,400,,,
H5163,140,140,,
H5164,80,80,,
H5165,120,35,,
H5166,120,98,,
H5167,220,220,,
H5168,62,62,,
H5170,200,,,
H5171,200,200,,
H5172,119,47,,
H5173,100,100,,
H5174,300,300,,
H5175,150,150,,
H5176,240,240,,
H5177,70,70,,
H5178,402,402,,
H5179,60,60,,
H5180,120,120,,
H5181,84,84,,
H5182,78,78,,
H5183,1200,1200,,
H5184,1000,1000,,
H5185,700,700,,
H5186,150,150,,
H5187,236,236,,
H5188,600,600,,
H5189,500,500,,
H5190,650,650,,
H5191,200,200,,
H5192,520,520,,
H5193,400,400,,
H5194,500,500,,
H5195,360,360,,
H5196,130,130,,
H5197,440,440,,
H5198,1200,1200,,
H5199,200,200,,
H5200,120,120,,
H5201,360,360,,
H5202,300,300,,
H5203,100,100,,
H5204,500,500,,
H5205,1500,1500,,
H5206,200,200,,
H5207,400,400,,
H5208,2000,1200,,
H5209,1450,1450,,
H5210,500,500,,
H5211,820,500,,
H5212,1000,1000,,
H5213,450,450,,
H5214,300,300,,
H5215,700,700,,
H5216,780,780,,
H5217,900,900,,
H5218,500,500,,
H5219,410,410,,
H5220,410,410,,
H5221,300,300,,
H5222,1000,1000,,
H5223,836,680,,
H5224,800,800,,
H5254,800,800,,
H5255,400,400,,
H5256,600,600,,
H5257,1000,1000,,
H5258,200,200,,
H5259,250,250,,
H5260,400,400,,
H5261,300,300,,
H5262,1000,1000,,
H5263,300,300,,
H5264,200,200,,
H5265,500,500,,
H5266,400,400,,
H5267,200,200,,
H5269,200,200,,
H5270,300,300,,
H5271,300,300,,
H5272,800,800,,
H5273,450,450,,
H5274,150,150,,
H5275,160,160,,
H5276,120,120,,
H5277,1000,1000,,
H5278,300,300,,
H5279,500,500,,
H5280,450,320,,
H5281,600,600,,
H5282,540,540,,
H5283,300,300,,
H5284,2800,2800,,
H5285,100,100,,
H5286,1000,1000,,
H5287,800,800,,
H5288,3000,3000,,
H5289,500,500,,
H5290,500,500,,
H5291,400,400,,
H5292,200,200,,
H5293,220,220,,
H5294,50,50,,
H5295,50,50,,
H5296,500,500,,
H5297,400,360,,
H5298,803,803,,
H5299,500,500,,
H5300,500,500,,
H5301,350,350,,
H5303,742,742,,
H5305,860,860,,
H5306,500,500,,
H5307,550,550,,
H5308,200,200,,
H5309,420,210,,
H5310,50,50,,
H5311,400,400,,
H5312,200,200,,
H5313,200,200,,
H5314,1050,1050,,
H5315,470,470,,
H5316,670,670,,
H5317,275,275,,
H5318,600,600,,
H5319,150,150,,
H5320,1900,1900,,
H5321,200,200,,
H5322,900,900,,
H5323,250,250,,
H5324,400,400,,
H5325,200,200,,
H5326,150,150,,
H5327,200,200,,
H5328,800,500,,
H5329,200,200,,
H5330,350,350,,
H5331,500,500,,
H5332,150,150,,
H5333,300,300,,
H5334,720,474,,
H5335,510,510,,
H5336,600,600,,
H5337,350,300,,
H5339,200,200,,
H5340,146,146,,
H5341,500,500,,
H5342,900,900,,
H5343,250,250,,
H5344,200,200,,
H5345,800,800,,
H5346,500,500,,
H5347,500,500,,
H5348,607,607,,
H5349,700,700,,
H5350,1300,1300,,
H5351,200,200,,
H5352,270,270,,
H5353,700,700,,
H5354,800,800,,
H5355,150,150,,
H5356,700,700,,
H5357,700,700,,
H5358,600,600,,
H5359,1000,1000,,
H5360,600,600,,
H5361,300,300,,
H5362,2000,2000,,
H5363,1550,1550,,
H5364,1500,1500,,
H5365,600,600,,
H5366,100,100,,
H5367,75,75,,
H5368,303,303,,
H5369,120,120,,
H5370,200,,,
H5371,160,160,,
H5372,50,50,,
H5373,250,40,,
H5374,83,,,
H5376,53,,,
H5377,200,200,,
H5378,100,100,,
H5379,200,200,,
H5380,100,100,,
H5381,150,150,,
H5382,201,201,,
H5383,300,300,,
H5384,180,180,,
H5385,200,200,,
H5386,800,800,,
H5387,200,200,,
H5388,30,30,,
H5389,200,200,,
H5390,500,350,,
H5391,400,400,,
H5392,300,300,,
H5393,150,150,,
H5394,300,300,,
H5395,150,150,,
H5396,1050,1050,,
H5397,660,650,,
H5398,600,550,,
H5399,200,150,,
H5400,200,200,,
H5401,240,240,,
H5402,400,0,,
H5403,300,200,,
H5404,50,20,,
H5405,400,400,,
H5406,480,480,,
H5407,70,20,,
H5408,400,150,,
H5409,500,400,,
H5410,40,0,,
H5411,80,0,,
H5412,100,100,,
H5413,514,514,,
H5414,350,200,,
H5415,700,700,,
H5416,820,200,,
H5417,300,300,,
H5418,13,13,,
H5419,1400,1400,,
H5420,200,200,,
H5421,200,200,,
H5422,600,600,,
H5423,700,700,,
H5424,216,216,,
H5425,65,65,,
H5426,450,450,,
H5427,300,300,,
H5428,120,120,,
H5429,450,400,,
H5430,130,130,,
H5431,600,200,,
H5432,65,65,,
H5433,150,100,,
H5434,180,100,,
H5435,280,280,,
H5436,650,650,,
H5437,480,480,,
H5438,70,20,,
H5439,200,200,,
H5440,400,300,,
H5441,380,380,,
H5442,160,110,,
H5443,100,100,,
H5444,700,700,,
H5445,170,100,,
H5446,300,300,,
H5447,400,400,,
H5448,1400,1400,,
H5449,100,100,,
H5450,200,200,,
H5451,100,100,,
H5452,150,150,,
H5453,170,170,,
H5454,300,300,,
H5455,200,200,,
H5456,450,400,,
H5457,600,600,,
H5458,65,65,,
H5459,110,110,,
H5460,300,300,,
H5461,180,100,,
H5462,300,300,,
H5463,50,50,,
H5464,250,250,,
H5465,500,500,,
H5466,300,300,,
H5467,400,400,,
H5508,100,100,,
H5509,50,50,,
H5510,200,200,,
H5511,150,0,,
H5512,150,150,,
H5513,200,200,,
H5514,100,100,,
H5515,400,400,,
H5516,227,227,,
H5517,200,200,,
H5518,150,150,,
H5519,150,150,,
H5520,400,400,,
H5521,200,200,,
H5522,180,180,,
H5523,264,264,,
H5524,100,100,,
H5525,100,100,,
H5526,200,200,,
H5527,400,400,,
H5528,300,200,,
H5529,400,400,,
H5530,400,400,,
H5531,300,300,,
H5532,98,0,,
H5533,500,500,,
H5534,1086,820,,
H5535,320,300,,
H5536,500,500,,
H5537,1000,1000,,
H5538,1000,400,,
H5539,1000,400,,
H5540,200,200,,
H5541,250,250,,
H5542,110,110,,
H5543,150,150,,
H5544,130,130,,
H5545,350,350,,
H5546,730,700,,
H5547,250,250,,
H5548,200,200,,
H5549,200,200,,
H5550,70,70,,
H5551,200,200,,
H5552,130,130,,
H5553,50,50,,
H5554,200,200,,
H5555,127,0,,
H5556,300,300,,
H5557,800,800,,
H5558,400,400,,
H5559,700,700,,
H5560,600,600,,
H5561,800,800,,
H5562,300,300,,
H5563,400,400,,
H5564,200,200,,
H5565,50,50,,
H5566,250,250,,
H5567,450,450,,
H5568,200,0,,
H5569,260,260,,
H5570,300,300,,
H5571,350,350,,
H5572,50,50,,
H5573,1080,1080,,
H5574,245,245,,
H5575,100,100,,
H5576,200,0,,
H5577,200,200,,
H5578,200,200,,
H5579,150,150,,
H5580,600,600,,
H5581,350,350,,
H5582,220,220,,
H5583,200,200,,
H5584,400,400,,
H5585,172,20,,
H5586,86,86,,
H5587,100,100,,
H5588,150,130,,
H5589,350,350,,
H5590,100,100,,
H5591,150,150,,
H5592,1000,1000,,
H5593,300,300,,
H5594,200,200,,
H5595,300,300,,
H5596,150,150,,
H5597,122,122,,
H5598,130,100,,
H5599,450,450,,
H5600,500,500,,
H5601,700,700,,
H5602,300,300,,
H5603,676,676,,
H5604,150,150,,
H5605,150,150,,
H5606,180,100,,
H5607,500,300,,
H5608,400,400,,
H5609,50,50,,
H5610,100,100,,
H5611,150,150,,
H5612,80,80,,
H5613,190,190,,
H5614,383,357,,
H5615,54,54,,
H5616,150,150,,
H5617,400,400,,
H5618,100,100,,
H5619,350,500,,
H5620,115,150,,
H5621,600,600,,
H5622,320,320,,
H5623,190,190,,
H5624,470,470,,
H5625,380,380,,
H5626,100,100,,
H5627,140,70,,
H5628,6050,5900,,
H5629,300,300,,
H5630,355,355,,
H5631,200,200,,
H5632,1160,1160,,
H5633,100,100,,
H5634,200,200,,
H5635,270,270,,
H5636,200,200,,
H5637,1600,1600,,
H5638,1400,1400,,
H5639,105,80,,
H5640,120,120,,
H5641,120,120,,
H5642,200,200,,
H5643,300,300,,
H5644,170,150,,
H5645,20,20,,
H5646,150,130,,
H5647,60,60,,
H5648,1450,1350,,
H5649,20,20,,
H5650,600,600,,
H5651,315,315,,
H5652,450,450,,
H5653,400,400,,
H5654,180,180,,
H5655,180,180,,
H5656,47,47,,
H5657,310,310,,
H5658,200,100,,
H5659,660,660,,
H5660,100,100,,
H5661,100,100,,
H5662,65,65,,
H5663,155,155,,
H5664,50,50,,
H5665,26,26,,
H5666,100,100,,
H5667,100,100,,
H5668,500,300,,
H5669,300,300,,
H5670,700,700,,
H5671,300,300,,
H5672,100,0,,
H5673,300,300,,
H5674,250,250,,
H5675,360,360,,
H5676,200,200,,
H5677,100,100,,
H5678,150,150,,
H5679,320,300,,
H5680,75,75,,
H5681,100,100,,
H5682,50,50,,
H5683,400,400,,
H5684,100,100,,
H5685,130,110,,
H5686,90,90,,
H5687,138,120,,
H5688,80,80,,
H5689,20,20,,
H5690,150,150,,
H5691,300,300,,
H5692,77,77,,
H5693,250,250,,
H5694,30,30,,
H5695,64,64,,
H5696,210,210,,
H5697,40,40,,
H5698,200,150,,
H5699,250,200,,
H5700,300,100,,
H5701,90,90,,
H5702,400,400,,
H5703,200,200,,
H5704,100,100,,
H5705,80,80,,
H5706,100,100,,
H5707,200,120,,
H5708,500,500,,
H5709,300,300,,
H5710,50,50,,
H5711,400,170,,
H5712,260,260,,
H5713,100,100,,
H5714,100,0,,
H5715,50,0,,
H5716,100,100,,
H5717,300,300,,
H5718,100,100,,
H5719,112,112,,
H5720,61,61,,
H5721,106,106,,
H5722,209,209,,
H5723,217,217,,
H5724,195,195,,
H5725,84,84,,
H5726,100,100,,
H5727,90,90,,
H5728,170,170,,
H5729,200,200,,
H5730,67,67,,
H5731,311,311,,
H5732,119,119,,
H5733,49,49,,
H5734,311,311,,
H5735,140,140,,
H5736,261,261,,
H5737,80,80,,
H5738,231,231,,
H5739,118,118,,
H5740,54,54,,
H5741,101,101,,
H5742,172,172,,
H5743,198,198,,
H5744,316,316,,
H5745,213,213,,
H5746,78,78,,
H5747,118,118,,
H5748,44,44,,
H5749,200,200,,
H5750,57,57,,
H5751,29,29,,
H5752,161,161,,
H5753,200,200,,
H5754,95,95,,
H5755,300,300,,
H5756,200,200,,
H5757,400,400,,
H5758,500,500,,
H5759,195,195,,
H5760,613,613,,
H5761,100,100,,
H5762,450,450,,
H5763,100,100,,
H5764,90,90,,
H5765,775,775,,
H5766,600,600,,
H5767,31,31,,
H5768,250,250,,
H5769,350,350,,
H5770,24,24,,
H5771,250,250,,
H5772,310,310,,
H5773,100,100,,
H5774,500,500,,
H5775,360,360,,
H5776,190,190,,
H5777,400,400,,
H5778,50,50,,
H5779,250,250,,
H5780,450,450,,
H5781,45,45,,
H5782,54,54,,
H5783,150,150,,
H5784,57,57,,
H5785,150,150,,
H5786,250,250,,
H5787,170,170,,
H5788,214,214,,
H5789,141,141,,
H5790,84,84,,
H5791,113,113,,
H5792,260,260,,
H5793,96,96,,
H5794,104,104,,
H5795,70,70,,
H5796,143,143,,
H5797,407,407,,
H5798,117,117,,
H5799,89,89,,
H5800,26,26,,
H5801,209,209,,
H5802,100,100,,
H5803,43,43,,
H5804,209,209,,
H5805,98,98,,
H5806,200,200,,
H5807,229,229,,
H5808,109,109,,
H5809,47,47,,
H5810,16,16,,
H5811,170,170,,
H5812,85,85,,
H5813,314,314,,
H5814,174,174,,
H5815,42,42,,
H5816,201,201,,
H5817,19,19,,
H5818,60,60,,
H5819,90,90,,
H5820,100,100,,
H5821,600,600,,
H5822,600,600,,
H5823,300,300,,
H5824,100,100,,
H5825,104,104,,
H5826,311,311,,
H5827,260,260,,
H5828,140,140,,
H5829,190,190,,
H5830,216,216,,
H5831,254,254,,
H5832,300,300,,
H5833,301,301,,
H5834,236,236,,
H5835,90,90,,
H5836,70,70,,
H5837,134,134,,
H5838,341,341,,
H5839,117,117,,
H5840,134,134,,
H5841,274,274,,
H5842,325,325,,
H5843,160,160,,
H5844,143,143,,
H5845,56,56,,
H5846,200,200,,
H5847,400,400,,
H5848,115,115,,
H5849,600,600,,
H5850,240,240,,
H5851,250,250,,
H5852,180,180,,
H5853,215,215,,
H5854,200,200,,
H5855,100,100,,
H5856,1200,1200,,
H5857,550,550,,
H5858,36,36,,
H5859,250,250,,
H5860,230,230,,
H5861,600,600,,
H5862,2000,2000,,
H5863,1500,1500,,
H5864,1000,1000,,
H5865,750,750,,
H5866,158,158,,
H5867,300,300,,
H5868,1500,1500,,
H5869,200,200,,
H5870,495,495,,
H5871,200,200,,
H5872,800,800,,
H5873,80,80,,
H5874,150,150,,
H5875,400,400,,
H5876,150,150,,
H5877,240,240,,
H5878,800,800,,
H5879,500,500,,
H5880,130,130,,
H5881,100,100,,
H5882,150,150,,
H5883,550,550,,
H5884,45,45,,
H5885,150,150,,
H5886,45,45,,
H5887,500,500,,
H5888,150,150,,
H5889,600,600,,
H5890,200,200,,
H5891,150,150,,
H5892,205,205,,
H5893,800,800,,
H5894,100,100,,
H5895,105,105,,
H5896,800,800,,
H5897,300,300,,
H5898,200,200,,
H5899,450,450,,
H5900,50,50,,
H5901,900,900,,
H5902,400,400,,
H5903,100,100,,
H5904,400,400,,
H5905,100,100,,
H5906,163,163,,
H5907,100,100,,
H5908,60,60,,
H5909,350,350,,
H5910,300,300,,
H5911,61,61,,
H5912,370,370,,
H5913,250,250,,
H5914,100,100,,
H5915,200,200,,
H5916,196,196,,
H5917,150,150,,
H5918,380,380,,
H5919,450,450,,
H5920,350,350,,
H5921,350,350,,
H5922,150,150,,
H5923,300,300,,
H5924,350,350,,
H5925,400,400,,
